Combination,Load,Sliding Distance,Sliding Speed,Phase,Wear Rate
CrCoMnMoSi,10,1000,3,FCC,2.591
CrCoMnMoSi,10,1500,1,FCC,2.698
CrCoMnMoSi,10,1500,2,FCC,2.528
CrCoMnMoSi,10,1500,3,FCC,2.817
CrCoMnMoSi,20,500,1,FCC,2.908
CrCoMnMoSi,20,500,2,FCC,2.833
CrCoMnMoSi,20,500,3,FCC,2.908
CrCoMnMoSi,20,1000,1,FCC,2.768
CrCoMnMoSi,20,1000,2,FCC,2.688
CrCoMnMoSi,20,1000,3,FCC,2.983
CrCoMnMoSi,20,1500,1,FCC,2.604
CrCoMnMoSi,20,1500,2,FCC,2.817
CrCoMnMoSi,20,1500,3,FCC,2.723
CrCoMnMoSi,30,500,1,FCC,2.682
CrCoMnMoSi,30,500,2,FCC,2.706
CrCoMnMoSi,30,500,3,FCC,2.998
CrCoMnMoSi,30,1000,1,FCC,2.854
CrCoMnMoSi,30,1000,2,FCC,2.585
CrCoMnMoSi,30,1000,3,FCC,2.896
CrCoMnMoSi,30,1500,1,FCC,2.933
CrCoMnMoSi,30,1500,2,FCC,2.906
CrCoMnMoSi,30,1500,3,FCC,2.938
CrCoTiMoSi,10,500,1,MIP,2.668
CrCoTiMoSi,10,500,2,MIP,2.758
CrCoTiMoSi,10,500,3,MIP,2.7
CrCoTiMoSi,10,1000,1,MIP,2.848
CrCoTiMoSi,10,1000,2,MIP,2.707
CrCoTiMoSi,10,1000,3,MIP,2.618
CrCoTiMoSi,10,1500,1,MIP,2.884
CrCoTiMoSi,10,1500,2,MIP,2.643
CrCoTiMoSi,10,1500,3,MIP,2.58
CrCoTiMoSi,20,500,1,MIP,2.935
CrCoTiMoSi,20,500,2,MIP,2.942
CrCoTiMoSi,20,500,3,MIP,1.039
CrCoTiMoSi,20,1000,1,MIP,2.533
CrCoTiMoSi,20,1000,2,MIP,2.757
CrCoTiMoSi,20,1000,3,MIP,1.121
CrCoTiMoSi,20,1500,1,MIP,2.947
CrCoTiMoSi,20,1500,2,MIP,1.067
CrCoTiMoSi,20,1500,3,MIP,1.076
CrCoTiMoSi,30,500,1,MIP,2.78
CrCoTiMoSi,30,500,2,MIP,2.592
CrCoTiMoSi,30,500,3,MIP,2.915
CrCoTiMoSi,30,1000,1,MIP,2.739
CrCoTiMoSi,30,1000,2,MIP,2.769
CrCoTiMoSi,30,1000,3,MIP,2.975
CrCoTiMoSi,30,1500,1,MIP,2.984
CrCoTiMoSi,30,1500,2,MIP,2.993
CrCoTiMoSi,30,1500,3,MIP,2.981
CrFeNiMnTi,10,500,1,MIP,2.504
CrFeNiMnTi,10,500,2,MIP,2.8
CrFeNiMnTi,10,500,3,MIP,2.711
CrFeNiMnTi,10,1000,1,MIP,2.832
CrFeNiMnTi,10,1000,2,MIP,2.911
CrFeNiMnTi,10,1000,3,MIP,2.792
CrFeNiMnTi,10,1500,1,MIP,2.921
CrFeNiMnTi,10,1500,2,MIP,2.615
CrFeNiMnTi,10,1500,3,MIP,2.681
CrFeNiMnTi,20,500,1,MIP,2.734
CrFeNiMnTi,20,500,2,MIP,2.707
CrFeNiMnTi,20,500,3,MIP,2.672
CrFeNiMnTi,20,1000,1,MIP,2.673
CrFeNiMnTi,20,1000,2,MIP,2.595
CrFeNiMnTi,20,1000,3,MIP,2.569
CrFeNiMnTi,20,1500,1,MIP,2.502
CrFeNiMnTi,20,1500,2,MIP,2.6
CrFeNiMnTi,20,1500,3,MIP,2.718
CrFeNiMnTi,30,500,1,MIP,2.899
CrFeNiMnTi,30,500,2,MIP,2.913
CrFeNiMnTi,30,500,3,MIP,2.63
CrFeNiMnTi,30,1000,1,MIP,2.785
CrFeNiMnTi,30,1000,2,MIP,2.815
CrFeNiMnTi,30,1000,3,MIP,2.955
CrFeNiMnTi,30,1500,1,MIP,2.665
CrFeNiMnTi,30,1500,2,MIP,2.644
CrFeNiMnTi,30,1500,3,MIP,2.877
CrFeNiMnMo,10,500,1,FCC,2.743
CrFeNiMnMo,10,500,2,FCC,2.943
CrFeNiMnMo,10,500,3,FCC,2.557
CrFeNiMnMo,10,1000,1,FCC,2.724
CrFeNiMnMo,10,1000,2,FCC,2.526
CrFeNiMnMo,10,1000,3,FCC,2.82
CrFeNiMnMo,10,1500,1,FCC,2.698
CrFeNiMnMo,10,1500,2,FCC,2.995
CrFeNiMnMo,10,1500,3,FCC,2.9
CrFeNiMnMo,20,500,1,FCC,2.777
CrFeNiMnMo,20,500,2,FCC,2.642
CrFeNiMnMo,20,500,3,FCC,2.629
CrFeNiMnMo,20,1000,1,FCC,2.608
CrFeNiMnMo,20,1000,2,FCC,2.668
CrFeNiMnMo,20,1000,3,FCC,2.725
CrFeNiMnMo,20,1500,1,FCC,2.619
CrFeNiMnMo,20,1500,2,FCC,2.539
CrFeNiMnMo,20,1500,3,FCC,2.546
CrFeNiMnMo,30,500,1,FCC,2.879
CrFeNiMnMo,30,500,2,FCC,2.717
CrFeNiMnMo,30,500,3,FCC,2.69
CrFeNiMnMo,30,1000,1,FCC,2.799
CrFeNiMnMo,30,1000,2,FCC,2.528
CrFeNiMnMo,30,1000,3,FCC,2.94
CrFeNiMnMo,30,1500,1,FCC,2.671
CrFeNiMnMo,30,1500,2,FCC,2.758
CrFeNiMnMo,30,1500,3,FCC,2.593
CrFeNiMnSi,10,500,1,FCC,2.819
CrFeNiMnSi,10,500,2,FCC,2.946
CrFeNiMnSi,10,500,3,FCC,2.842
CrFeNiMnSi,10,1000,1,FCC,2.885
CrFeNiMnSi,10,1000,2,FCC,2.867
CrFeNiMnSi,10,1000,3,FCC,2.51
CrFeNiMnSi,10,1500,1,FCC,2.622
CrFeNiMnSi,10,1500,2,FCC,2.847
CrFeNiMnSi,10,1500,3,FCC,2.726
CrFeNiMnSi,20,500,1,FCC,2.856
CrFeNiMnSi,20,500,2,FCC,2.999
CrFeNiMnSi,20,500,3,FCC,2.559
CrFeNiMnSi,20,1000,1,FCC,2.962
CrFeNiMnSi,20,1000,2,FCC,2.964
CrFeNiMnSi,20,1000,3,FCC,2.614
CrFeNiMnSi,20,1500,1,FCC,2.581
CrFeNiMnSi,20,1500,2,FCC,2.673
CrFeNiMnSi,20,1500,3,FCC,2.639
CrFeNiMnSi,30,500,1,FCC,2.621
CrFeNiMnSi,30,500,2,FCC,2.935
CrFeNiMnSi,30,500,3,FCC,2.821
CrFeNiMnSi,30,1000,1,FCC,2.617
CrFeNiMnSi,30,1000,2,FCC,2.811
CrFeNiMnSi,30,1000,3,FCC,2.861
CrFeNiMnSi,30,1500,1,FCC,2.503
CrFeNiMnSi,30,1500,2,FCC,2.919
CrFeNiMnSi,30,1500,3,FCC,2.703
CrFeNiTiMo,10,500,1,FCC,2.544
CrFeNiTiMo,10,500,2,FCC,2.951
CrFeNiTiMo,10,500,3,FCC,2.558
CrFeNiTiMo,10,1000,1,FCC,2.623
CrFeNiTiMo,10,1000,2,FCC,2.765
CrFeNiTiMo,10,1000,3,FCC,2.981
CrFeNiTiMo,10,1500,1,FCC,2.862
CrFeNiTiMo,10,1500,2,FCC,2.708
CrFeNiTiMo,10,1500,3,FCC,2.656
CrFeNiTiMo,20,500,1,FCC,2.979
CrFeNiTiMo,20,500,2,FCC,2.625
CrFeNiTiMo,20,500,3,FCC,2.665
CrFeNiTiMo,20,1000,1,FCC,2.726
CrFeNiTiMo,20,1000,2,FCC,2.888
CrFeNiTiMo,20,1000,3,FCC,2.69
CrFeNiTiMo,20,1500,1,FCC,2.969
CrFeNiTiMo,20,1500,2,FCC,2.613
CrFeNiTiMo,20,1500,3,FCC,2.992
CrFeNiTiMo,30,500,1,FCC,2.461
CrFeNiTiMo,30,500,2,FCC,2.613
CrFeNiTiMo,30,500,3,FCC,2.873
CrFeNiTiMo,30,1000,1,FCC,2.674
CrFeNiTiMo,30,1000,2,FCC,2.7
CrFeNiTiMo,30,1000,3,FCC,2.954
CrFeNiTiMo,30,1500,1,FCC,2.684
CrFeNiTiMo,30,1500,2,FCC,2.829
CrFeNiTiMo,30,1500,3,FCC,2.924
CrFeNiTiSi,10,500,1,BCC_FCC,2.748
CrFeNiTiSi,10,500,2,BCC_FCC,2.826
CrFeNiTiSi,10,500,3,BCC_FCC,2.963
CrFeNiTiSi,10,1000,1,BCC_FCC,2.528
CrFeNiTiSi,10,1000,2,BCC_FCC,2.573
CrFeNiTiSi,10,1000,3,BCC_FCC,2.564
CrFeNiTiSi,10,1500,1,BCC_FCC,2.885
CrFeNiTiSi,10,1500,2,BCC_FCC,2.549
CrFeNiTiSi,10,1500,3,BCC_FCC,2.834
CrFeNiTiSi,20,500,1,BCC_FCC,2.698
CrFeNiTiSi,20,500,2,BCC_FCC,2.992
CrFeNiTiSi,20,500,3,BCC_FCC,2.735
CrFeNiTiSi,20,1000,1,BCC_FCC,2.517
CrFeNiTiSi,20,1000,2,BCC_FCC,2.675
CrFeNiTiSi,20,1000,3,BCC_FCC,2.55
CrFeNiTiSi,20,1500,1,BCC_FCC,2.667
CrFeNiTiSi,20,1500,2,BCC_FCC,2.61
CrFeNiTiSi,20,1500,3,BCC_FCC,1.015
CrFeNiTiSi,30,500,1,BCC_FCC,2.597
CrFeNiTiSi,30,500,2,BCC_FCC,2.692
CrFeNiTiSi,30,500,3,BCC_FCC,2.608
CrFeNiTiSi,30,1000,1,BCC_FCC,2.785
CrFeNiTiSi,30,1000,2,BCC_FCC,2.715
CrFeNiTiSi,30,1000,3,BCC_FCC,1.155
CrFeNiTiSi,30,1500,1,BCC_FCC,1.206
CrFeNiTiSi,30,1500,2,BCC_FCC,1.374
CrFeNiTiSi,30,1500,3,BCC_FCC,1.476
CrFeNiMoSi,10,500,1,FCC,2.628
CrFeNiMoSi,10,500,2,FCC,2.829
CrFeNiMoSi,10,500,3,FCC,2.662
CrFeNiMoSi,10,1000,1,FCC,2.513
CrFeNiMoSi,10,1000,2,FCC,2.546
CrFeNiMoSi,10,1000,3,FCC,2.747
CrFeNiMoSi,10,1500,1,FCC,2.733
CrFeNiMoSi,10,1500,2,FCC,2.725
CrFeNiMoSi,10,1500,3,FCC,2.505
CrFeNiMoSi,20,500,1,FCC,2.841
CrFeNiMoSi,20,500,2,FCC,2.946
CrFeNiMoSi,20,500,3,FCC,2.65
CrFeNiMoSi,20,1000,1,FCC,2.627
CrFeNiMoSi,20,1000,2,FCC,2.518
CrFeNiMoSi,20,1000,3,FCC,2.73
CrFeNiMoSi,20,1500,1,FCC,2.514
CrFeNiMoSi,20,1500,2,FCC,2.556
CrFeNiMoSi,20,1500,3,FCC,2.862
CrFeNiMoSi,30,500,1,FCC,2.678
CrFeNiMoSi,30,500,2,FCC,2.68
CrFeNiMoSi,30,500,3,FCC,2.605
CrFeNiMoSi,30,1000,1,FCC,2.9
CrFeNiMoSi,30,1000,2,FCC,2.64
CrFeNiMoSi,30,1000,3,FCC,2.818
CrFeNiMoSi,30,1500,1,FCC,2.751
CrFeNiMoSi,30,1500,2,FCC,2.796
CrFeNiMoSi,30,1500,3,FCC,2.956
CrFeMnTiMo,10,500,1,BCC_FCC,2.953
CrFeMnTiMo,10,500,2,BCC_FCC,2.746
CrFeMnTiMo,10,500,3,BCC_FCC,2.666
CrFeMnTiMo,10,1000,1,BCC_FCC,2.773
CrFeMnTiMo,10,1000,2,BCC_FCC,2.687
CrFeMnTiMo,10,1000,3,BCC_FCC,2.762
CrFeMnTiMo,10,1500,1,BCC_FCC,2.63
CrFeMnTiMo,10,1500,2,BCC_FCC,2.586
CrFeMnTiMo,10,1500,3,BCC_FCC,2.953
CrFeMnTiMo,20,500,1,BCC_FCC,2.98
CrFeMnTiMo,20,500,2,BCC_FCC,2.954
CrFeMnTiMo,20,500,3,BCC_FCC,2.749
CrFeMnTiMo,20,1000,1,BCC_FCC,2.897
CrFeMnTiMo,20,1000,2,BCC_FCC,2.825
CrFeMnTiMo,20,1000,3,BCC_FCC,2.783
CrFeMnTiMo,20,1500,1,BCC_FCC,2.677
CrFeMnTiMo,20,1500,2,BCC_FCC,2.989
CrFeMnTiMo,20,1500,3,BCC_FCC,2.711
CrFeMnTiMo,30,500,1,BCC_FCC,2.413
CrFeMnTiMo,30,500,2,BCC_FCC,2.159
CrFeMnTiMo,30,500,3,BCC_FCC,2.372
CrFeMnTiMo,30,1000,1,BCC_FCC,2.906
CrFeMnTiMo,30,1000,2,BCC_FCC,2.68
CrFeMnTiMo,30,1000,3,BCC_FCC,2.787
CrFeMnTiMo,30,1500,1,BCC_FCC,2.757
CrFeMnTiMo,30,1500,2,BCC_FCC,2.623
CrFeMnTiMo,30,1500,3,BCC_FCC,2.795
CrFeMnTiSi,10,500,1,BCC_FCC,1.268
CrFeMnTiSi,10,500,2,BCC_FCC,1.086
CrFeMnTiSi,10,500,3,BCC_FCC,1.226
CrFeMnTiSi,10,1000,1,BCC_FCC,1.673
CrFeMnTiSi,10,1000,2,BCC_FCC,1.229
CrFeMnTiSi,10,1000,3,BCC_FCC,1.235
CrFeMnTiSi,10,1500,1,BCC_FCC,1.945
CrFeMnTiSi,10,1500,2,BCC_FCC,1.488
CrFeMnTiSi,10,1500,3,BCC_FCC,1.307
CrFeMnTiSi,20,500,1,BCC_FCC,2.544
CrFeMnTiSi,20,500,2,BCC_FCC,2.977
CrFeMnTiSi,20,500,3,BCC_FCC,2.804
CrFeMnTiSi,20,1000,1,BCC_FCC,2.583
CrFeMnTiSi,20,1000,2,BCC_FCC,2.961
CrFeMnTiSi,20,1000,3,BCC_FCC,1.201
CrFeMnTiSi,20,1500,1,BCC_FCC,1.557
CrFeMnTiSi,20,1500,2,BCC_FCC,1.348
CrFeMnTiSi,20,1500,3,BCC_FCC,1.422
CrFeMnTiSi,30,500,1,BCC_FCC,2.569
CrFeMnTiSi,30,500,2,BCC_FCC,2.881
CrFeMnTiSi,30,500,3,BCC_FCC,2.643
CrFeMnTiSi,30,1000,1,BCC_FCC,2.522
CrFeMnTiSi,30,1000,2,BCC_FCC,2.732
CrFeMnTiSi,30,1000,3,BCC_FCC,1.281
CrFeMnTiSi,30,1500,1,BCC_FCC,1.685
CrFeMnTiSi,30,1500,2,BCC_FCC,1.629
CrFeMnTiSi,30,1500,3,BCC_FCC,1.887
CrFeMnMoSi,10,500,1,BCC_FCC,2.889
CrFeMnMoSi,10,500,2,BCC_FCC,2.779
CrFeMnMoSi,10,500,3,BCC_FCC,2.764
CrFeMnMoSi,10,1000,1,BCC_FCC,2.748
CrFeMnMoSi,10,1000,2,BCC_FCC,2.565
CrFeMnMoSi,10,1000,3,BCC_FCC,2.769
CrFeMnMoSi,10,1500,1,BCC_FCC,2.59
CrFeMnMoSi,10,1500,2,BCC_FCC,2.932
CrFeMnMoSi,10,1500,3,BCC_FCC,2.542
CrFeMnMoSi,20,500,1,BCC_FCC,2.926
CrFeMnMoSi,20,500,2,BCC_FCC,2.524
CrFeMnMoSi,20,500,3,BCC_FCC,2.939
CrFeMnMoSi,20,1000,1,BCC_FCC,2.542
CrFeMnMoSi,20,1000,2,BCC_FCC,2.899
CrFeMnMoSi,20,1000,3,BCC_FCC,2.597
CrFeMnMoSi,20,1500,1,BCC_FCC,2.997
CrFeMnMoSi,20,1500,2,BCC_FCC,2.619
CrFeMnMoSi,20,1500,3,BCC_FCC,2.922
CrFeMnMoSi,30,500,1,BCC_FCC,2.844
CrFeMnMoSi,30,500,2,BCC_FCC,2.799
CrFeMnMoSi,30,500,3,BCC_FCC,2.918
CrFeMnMoSi,30,1000,1,BCC_FCC,2.916
CrFeMnMoSi,30,1000,2,BCC_FCC,2.971
CrFeMnMoSi,30,1000,3,BCC_FCC,2.971
CrFeMnMoSi,30,1500,1,BCC_FCC,2.807
CrFeMnMoSi,30,1500,2,BCC_FCC,2.85
CrFeMnMoSi,30,1500,3,BCC_FCC,2.67
CrFeTiMoSi,10,500,1,FCC,2.536
CrFeTiMoSi,10,500,2,FCC,2.723
CrFeTiMoSi,10,500,3,FCC,2.57
CrFeTiMoSi,10,1000,1,FCC,2.504
CrFeTiMoSi,10,1000,2,FCC,2.768
CrFeTiMoSi,10,1000,3,FCC,2.936
CrFeTiMoSi,10,1500,1,FCC,2.709
CrFeTiMoSi,10,1500,2,FCC,2.739
CrFeTiMoSi,10,1500,3,FCC,2.516
CrFeTiMoSi,20,500,1,FCC,2.587
CrFeTiMoSi,20,500,2,FCC,1.772
CrFeTiMoSi,20,500,3,FCC,2.573
CrFeTiMoSi,20,1000,1,FCC,1.2
CrFeTiMoSi,20,1000,2,FCC,2.096
CrFeTiMoSi,20,1000,3,FCC,2.807
CrFeTiMoSi,20,1500,1,FCC,1.396
CrFeTiMoSi,20,1500,2,FCC,2.263
CrFeTiMoSi,20,1500,3,FCC,2.799
CrFeTiMoSi,30,500,1,FCC,2.696
CrFeTiMoSi,30,500,2,FCC,2.545
CrFeTiMoSi,30,500,3,FCC,2.606
CrFeTiMoSi,30,1000,1,FCC,2.769
CrFeTiMoSi,30,1000,2,FCC,2.846
CrFeTiMoSi,30,1000,3,FCC,2.578
CrFeTiMoSi,30,1500,1,FCC,2.787
CrFeTiMoSi,30,1500,2,FCC,2.779
CrFeTiMoSi,30,1500,3,FCC,2.725
CrNiMnTiMo,10,500,1,FCC,2.671
CrNiMnTiMo,10,500,2,FCC,2.929
CrNiMnTiMo,10,500,3,FCC,2.601
CrNiMnTiMo,10,1000,1,FCC,2.993
CrNiMnTiMo,10,1000,2,FCC,2.932
CrNiMnTiMo,10,1000,3,FCC,2.677
CrNiMnTiMo,10,1500,1,FCC,2.812
CrNiMnTiMo,10,1500,2,FCC,2.662
CrNiMnTiMo,10,1500,3,FCC,2.986
CrNiMnTiMo,20,500,1,FCC,2.74
CrNiMnTiMo,20,500,2,FCC,2.949
CrNiMnTiMo,20,500,3,FCC,2.601
CrNiMnTiMo,20,1000,1,FCC,2.738
CrNiMnTiMo,20,1000,2,FCC,2.632
CrNiMnTiMo,20,1000,3,FCC,2.905
CrNiMnTiMo,20,1500,1,FCC,2.738
CrNiMnTiMo,20,1500,2,FCC,2.917
CrNiMnTiMo,20,1500,3,FCC,2.665
CrNiMnTiMo,30,500,1,FCC,2.766
CrNiMnTiMo,30,500,2,FCC,2.939
CrNiMnTiMo,30,500,3,FCC,2.549
CrNiMnTiMo,30,1000,1,FCC,2.87
CrNiMnTiMo,30,1000,2,FCC,2.883
CrNiMnTiMo,30,1000,3,FCC,2.637
CrNiMnTiMo,30,1500,1,FCC,2.709
CrNiMnTiMo,30,1500,2,FCC,2.608
CrNiMnTiMo,30,1500,3,FCC,2.639
CrNiMnTiSi,10,500,1,FCC,1.59
CrNiMnTiSi,10,500,2,FCC,1.328
CrNiMnTiSi,10,500,3,FCC,1.217
CrNiMnTiSi,10,1000,1,FCC,1.736
CrNiMnTiSi,10,1000,2,FCC,1.383
CrNiMnTiSi,10,1000,3,FCC,1.22
CrNiMnTiSi,10,1500,1,FCC,1.875
CrNiMnTiSi,10,1500,2,FCC,1.471
CrNiMnTiSi,10,1500,3,FCC,1.257
CrNiMnTiSi,20,500,1,FCC,1.98
CrNiMnTiSi,20,500,2,FCC,1.745
CrNiMnTiSi,20,500,3,FCC,1.589
CrNiMnTiSi,20,1000,1,FCC,2.233
CrNiMnTiSi,20,1000,2,FCC,1.915
CrNiMnTiSi,20,1000,3,FCC,1.621
CrNiMnTiSi,20,1500,1,FCC,2.433
CrNiMnTiSi,20,1500,2,FCC,1.986
CrNiMnTiSi,20,1500,3,FCC,1.705
CrNiMnTiSi,30,500,1,FCC,2.502
CrNiMnTiSi,30,500,2,FCC,2.415
CrNiMnTiSi,30,500,3,FCC,2.17
CrNiMnTiSi,30,1000,1,FCC,2.88
CrNiMnTiSi,30,1000,2,FCC,2.586
CrNiMnTiSi,30,1000,3,FCC,2.316
CrNiMnTiSi,30,1500,1,FCC,2.583
CrNiMnTiSi,30,1500,2,FCC,2.716
CrNiMnTiSi,30,1500,3,FCC,2.443
CrNiMnMoSi,10,500,1,BCC,2.734
CrNiMnMoSi,10,500,2,BCC,2.878
CrNiMnMoSi,10,500,3,BCC,2.937
CrNiMnMoSi,10,1000,1,BCC,2.632
CrNiMnMoSi,10,1000,2,BCC,2.914
CrNiMnMoSi,10,1000,3,BCC,2.656
CrNiMnMoSi,10,1500,1,BCC,2.863
CrNiMnMoSi,10,1500,2,BCC,2.67
CrNiMnMoSi,10,1500,3,BCC,2.964
CrNiMnMoSi,20,500,1,BCC,2.876
CrNiMnMoSi,20,500,2,BCC,2.659
CrNiMnMoSi,20,500,3,BCC,2.702
CrNiMnMoSi,20,1000,1,BCC,2.65
CrNiMnMoSi,20,1000,2,BCC,2.697
CrNiMnMoSi,20,1000,3,BCC,2.61
CrNiMnMoSi,20,1500,1,BCC,2.695
CrNiMnMoSi,20,1500,2,BCC,2.774
CrNiMnMoSi,20,1500,3,BCC,2.616
CrNiMnMoSi,30,500,1,BCC,2.813
CrNiMnMoSi,30,500,2,BCC,2.946
CrNiMnMoSi,30,500,3,BCC,2.714
CrNiMnMoSi,30,1000,1,BCC,2.911
CrNiMnMoSi,30,1000,2,BCC,2.736
CrNiMnMoSi,30,1000,3,BCC,2.748
CrNiMnMoSi,30,1500,1,BCC,2.532
CrNiMnMoSi,30,1500,2,BCC,2.975
CrNiMnMoSi,30,1500,3,BCC,2.504
CrNiTiMoSi,10,500,1,BCC,2.183
CrNiTiMoSi,10,500,2,BCC,2.182
CrNiTiMoSi,10,500,3,BCC,2.307
CrNiTiMoSi,10,1000,1,BCC,2.152
CrNiTiMoSi,10,1000,2,BCC,2.198
CrNiTiMoSi,10,1000,3,BCC,2.333
CrNiTiMoSi,10,1500,1,BCC,2.119
CrNiTiMoSi,10,1500,2,BCC,2.225
CrNiTiMoSi,10,1500,3,BCC,2.285
CrNiTiMoSi,20,500,1,BCC,2.788
CrNiTiMoSi,20,500,2,BCC,1.136
CrNiTiMoSi,20,500,3,BCC,1.382
CrNiTiMoSi,20,1000,1,BCC,1.003
CrNiTiMoSi,20,1000,2,BCC,1.241
CrNiTiMoSi,20,1000,3,BCC,1.359
CrNiTiMoSi,20,1500,1,BCC,1.236
CrNiTiMoSi,20,1500,2,BCC,1.268
CrNiTiMoSi,20,1500,3,BCC,1.396
CrNiTiMoSi,30,500,1,BCC,2.533
CrNiTiMoSi,30,500,2,BCC,2.907
CrNiTiMoSi,30,500,3,BCC,2.682
CrNiTiMoSi,30,1000,1,BCC,2.683
CrNiTiMoSi,30,1000,2,BCC,2.503
CrNiTiMoSi,30,1000,3,BCC,2.665
CrNiTiMoSi,30,1500,1,BCC,2.76
CrNiTiMoSi,30,1500,2,BCC,2.939
CrNiTiMoSi,30,1500,3,BCC,2.854
CrMnTiMoSi,10,500,1,MIP,2.637
CrMnTiMoSi,10,500,2,MIP,2.786
CrMnTiMoSi,10,500,3,MIP,2.767
CrMnTiMoSi,10,1000,1,MIP,2.831
CrMnTiMoSi,10,1000,2,MIP,2.634
CrMnTiMoSi,10,1000,3,MIP,2.792
CrMnTiMoSi,10,1500,1,MIP,2.564
CrMnTiMoSi,10,1500,2,MIP,2.925
CrMnTiMoSi,10,1500,3,MIP,2.941
CrMnTiMoSi,20,500,1,MIP,2.464
CrMnTiMoSi,20,500,2,MIP,2.672
CrMnTiMoSi,20,500,3,MIP,2.753
CrMnTiMoSi,20,1000,1,MIP,2.916
CrMnTiMoSi,20,1000,2,MIP,2.96
CrMnTiMoSi,20,1000,3,MIP,2.771
CrMnTiMoSi,20,1500,1,MIP,2.795
CrMnTiMoSi,20,1500,2,MIP,2.529
CrMnTiMoSi,20,1500,3,MIP,2.885
CrMnTiMoSi,30,500,1,MIP,2.846
CrMnTiMoSi,30,500,2,MIP,2.653
CrMnTiMoSi,30,500,3,MIP,2.76
CrMnTiMoSi,30,1000,1,MIP,2.923
CrMnTiMoSi,30,1000,2,MIP,1.141
CrMnTiMoSi,30,1000,3,MIP,1.453
CrMnTiMoSi,30,1500,1,MIP,1.316
CrMnTiMoSi,30,1500,2,MIP,1.631
CrMnTiMoSi,30,1500,3,MIP,2.051
CoFeNiMnTi,10,500,1,MIP,2.743
CoFeNiMnTi,10,500,2,MIP,2.809
CoFeNiMnTi,10,500,3,MIP,2.908
CoFeNiMnTi,10,1000,1,MIP,2.551
CoFeNiMnTi,10,1000,2,MIP,2.941
CoFeNiMnTi,10,1000,3,MIP,2.956
CoFeNiMnTi,10,1500,1,MIP,2.632
CoFeNiMnTi,10,1500,2,MIP,2.665
CoFeNiMnTi,10,1500,3,MIP,2.7
CoFeNiMnTi,20,500,1,MIP,2.748
CoFeNiMnTi,20,500,2,MIP,2.936
CoFeNiMnTi,20,500,3,MIP,2.622
CoFeNiMnTi,20,1000,1,MIP,2.662
CoFeNiMnTi,20,1000,2,MIP,2.76
CoFeNiMnTi,20,1000,3,MIP,2.886
CoFeNiMnTi,20,1500,1,MIP,2.728
CoFeNiMnTi,20,1500,2,MIP,2.773
CoFeNiMnTi,20,1500,3,MIP,2.88
CoFeNiMnTi,30,500,1,MIP,2.989
CoFeNiMnTi,30,500,2,MIP,2.703
CoFeNiMnTi,30,500,3,MIP,2.858
CoFeNiMnTi,30,1000,1,MIP,2.762
CoFeNiMnTi,30,1000,2,MIP,2.722
CoFeNiMnTi,30,1000,3,MIP,2.999
CoFeNiMnTi,30,1500,1,MIP,2.898
CoFeNiMnTi,30,1500,2,MIP,2.825
CoFeNiMnTi,30,1500,3,MIP,2.975
CoFeNiMnMo,10,500,1,BCC_FCC,2.909
CoFeNiMnMo,10,500,2,BCC_FCC,2.948
CoFeNiMnMo,10,500,3,BCC_FCC,2.72
CoFeNiMnMo,10,1000,1,BCC_FCC,2.638
CoFeNiMnMo,10,1000,2,BCC_FCC,2.843
CoFeNiMnMo,10,1000,3,BCC_FCC,2.668
CoFeNiMnMo,10,1500,1,BCC_FCC,2.816
CoFeNiMnMo,10,1500,2,BCC_FCC,2.8
CoFeNiMnMo,10,1500,3,BCC_FCC,2.745
CoFeNiMnMo,20,500,1,BCC_FCC,2.934
CoFeNiMnMo,20,500,2,BCC_FCC,2.566
CoFeNiMnMo,20,500,3,BCC_FCC,2.646
CoFeNiMnMo,20,1000,1,BCC_FCC,2.798
CoFeNiMnMo,20,1000,2,BCC_FCC,2.836
CoFeNiMnMo,20,1000,3,BCC_FCC,2.509
CoFeNiMnMo,20,1500,1,BCC_FCC,2.672
CoFeNiMnMo,20,1500,2,BCC_FCC,2.751
CoFeNiMnMo,20,1500,3,BCC_FCC,2.905
CoFeNiMnMo,30,500,1,BCC_FCC,2.815
CoFeNiMnMo,30,500,2,BCC_FCC,2.624
CoFeNiMnMo,30,500,3,BCC_FCC,2.514
CoFeNiMnMo,30,1000,1,BCC_FCC,2.696
CoFeNiMnMo,30,1000,2,BCC_FCC,2.783
CoFeNiMnMo,30,1000,3,BCC_FCC,2.713
CoFeNiMnMo,30,1500,1,BCC_FCC,2.588
CoFeNiMnMo,30,1500,2,BCC_FCC,2.96
CoFeNiMnMo,30,1500,3,BCC_FCC,2.606
CoFeNiMnSi,10,500,1,BCC_FCC,2.912
CoFeNiMnSi,10,500,2,BCC_FCC,2.665
CoFeNiMnSi,10,500,3,BCC_FCC,2.543
CoFeNiMnSi,10,1000,1,BCC_FCC,2.828
CoFeNiMnSi,10,1000,2,BCC_FCC,2.579
CoFeNiMnSi,10,1000,3,BCC_FCC,2.714
CoFeNiMnSi,10,1500,1,BCC_FCC,2.597
CoFeNiMnSi,10,1500,2,BCC_FCC,2.887
CoFeNiMnSi,10,1500,3,BCC_FCC,2.627
CoFeNiMnSi,20,500,1,BCC_FCC,2.646
CoFeNiMnSi,20,500,2,BCC_FCC,2.825
CoFeNiMnSi,20,500,3,BCC_FCC,2.652
CoFeNiMnSi,20,1000,1,BCC_FCC,2.932
